subject,gender,age,education,income,dummyconf,dummyxprob,dummyyprob,trialn,vignette,conf,xprob,yprob,datetime
5j1b35yzcf4,woman,39,14,20to40k,4,90,10,5,G2,3,50,50,2021-12-13 21:42:06.491941
5j1b35yzcf4,woman,39,14,20to40k,4,90,10,6,L11,2,45,55,2021-12-13 21:42:06.491941
5j1b35yzcf4,woman,39,14,20to40k,4,90,10,7,G5,3,60,40,2021-12-13 21:42:06.491941
5j1b35yzcf4,woman,39,14,20to40k,4,90,10,8,L10,2,21,79,2021-12-13 21:42:06.491941
5j1b35yzcf4,woman,39,14,20to40k,4,90,10,9,L1,3,40,60,2021-12-13 21:42:06.491941
5j1b35yzcf4,woman,39,14,20to40k,4,90,10,10,G9,3,53,47,2021-12-13 21:42:06.491941
utad35yztao,woman,37,16,80to100k,3,85,15,1,L2,2,42,58,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,2,L11,2,65,35,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,3,G5,0,50,50,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,4,L1,0,50,50,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,5,G2,3,27,73,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,6,G11,1,50,50,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,7,L10,0,50,50,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,8,G1,0,50,50,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,9,G9,0,50,50,2021-12-13 21:57:19.844447
utad35yztao,woman,37,16,80to100k,3,85,15,10,L5,0,50,50,2021-12-13 21:57:19.844447
y02z35yzwas,woman,26,3,40to60K,4,100,0,1,G1,4,50,50,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,2,G11,4,50,50,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,3,L10,4,50,50,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,4,G9,4,50,50,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,5,G5,4,50,50,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,6,L2,0,30,70,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,7,L11,0,70,30,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,8,L1,4,50,50,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,9,L5,4,50,50,2021-12-13 21:06:04.763791
y02z35yzwas,woman,26,3,40to60K,4,100,0,10,G2,0,30,70,2021-12-13 21:06:04.763791
aa5s35yz91l,man,48,12,<20k,4,90,10,1,L10,4,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,2,G1,3,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,3,L5,3,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,4,G9,3,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,5,L11,2,60,40,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,6,G2,4,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,7,L1,3,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,8,G5,4,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,9,G11,4,50,50,2021-12-13 21:14:15.121931
aa5s35yz91l,man,48,12,<20k,4,90,10,10,L2,4,50,50,2021-12-13 21:14:15.121931
5zza35yz9pc,man,53,16,>100k,4,96,4,1,G5,3,50,50,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,2,L10,3,50,50,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,3,G1,3,50,50,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,4,L2,4,5,95,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,5,L11,3,15,85,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,6,G11,3,50,50,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,7,L5,2,50,50,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,8,L1,3,50,50,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,9,G9,1,50,50,2021-12-13 21:07:35.894320
5zza35yz9pc,man,53,16,>100k,4,96,4,10,G2,3,10,90,2021-12-13 21:07:35.894320
ik5535yz79c,woman,32,13,<20k,4,65,35,1,G2,4,50,50,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,2,L5,2,50,50,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,3,G1,3,36,64,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,4,L10,2,45,55,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,5,L2,4,50,50,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,6,G11,1,39,61,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,7,L1,0,48,52,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,8,L11,0,31,69,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,9,G5,0,47,53,2021-12-13 21:08:07.380374
ik5535yz79c,woman,32,13,<20k,4,65,35,10,G9,2,44,56,2021-12-13 21:08:07.380374
2e0m35yzw0v,man,32,16,60to80k,3,95,5,1,G11,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,2,G9,3,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,3,G5,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,4,G2,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,5,L11,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,6,G1,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,7,L10,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,8,L2,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,9,L5,4,50,50,2021-12-13 21:08:02.355586
2e0m35yzw0v,man,32,16,60to80k,3,95,5,10,L1,4,50,50,2021-12-13 21:08:02.355586
5l7835yzf63,woman,28,16,20to40k,3,55,45,1,L5,2,43,57,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,2,G1,4,50,50,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,3,G2,4,81,19,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,4,L10,2,48,52,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,5,G9,2,37,63,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,6,L11,3,92,8,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,7,G5,3,64,36,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,8,L2,4,3,97,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,9,L1,4,50,50,2021-12-13 21:15:37.959012
5l7835yzf63,woman,28,16,20to40k,3,55,45,10,G11,4,50,50,2021-12-13 21:15:37.959012
vm5g35yz7v8,man,39,13,60to80k,3,88,12,1,L10,1,50,50,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,2,L1,2,50,50,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,3,L2,1,20,80,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,4,G11,3,50,50,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,5,G9,2,61,39,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,6,G5,2,50,50,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,7,G1,1,50,50,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,8,G2,1,20,80,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,9,L11,1,59,41,2021-12-13 21:06:10.632899
vm5g35yz7v8,man,39,13,60to80k,3,88,12,10,L5,2,50,50,2021-12-13 21:06:10.632899
tj8f35yzboj,man,38,12,<20k,3,80,20,1,L5,0,50,50,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,2,G2,2,30,70,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,3,G9,0,50,50,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,4,G1,0,10,90,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,5,L11,0,20,80,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,6,L10,0,20,80,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,7,L2,2,30,70,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,8,G11,0,50,50,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,9,G5,0,70,30,2021-12-13 21:25:49.113742
tj8f35yzboj,man,38,12,<20k,3,80,20,10,L1,0,10,90,2021-12-13 21:25:49.113742
7mrb35yzlkp,man,41,16,40to60K,3,90,10,1,L11,2,51,49,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,2,L5,3,50,50,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,3,G1,4,50,50,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,4,G2,4,50,50,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,5,L10,2,0,100,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,6,G5,3,50,50,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,7,G9,4,50,50,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,8,G11,2,50,50,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,9,L2,2,20,80,2021-12-13 21:15:26.880551
7mrb35yzlkp,man,41,16,40to60K,3,90,10,10,L1,3,50,50,2021-12-13 21:15:26.880551
2hcr35yz7o6,man,26,15,20to40k,3,25,75,1,L5,4,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,2,L1,3,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,3,L2,3,40,60,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,4,G11,3,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,5,G5,3,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,6,L10,0,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,7,G1,1,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,8,G9,1,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,9,L11,0,50,50,2021-12-13 21:37:05.341116
2hcr35yz7o6,man,26,15,20to40k,3,25,75,10,G2,2,50,50,2021-12-13 21:37:05.341116
wsbp35yzs5o,man,24,16,60to80k,4,80,20,1,G2,3,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,2,G1,4,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,3,G5,4,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,4,L11,4,90,10,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,5,G11,4,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,6,G9,4,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,7,L2,3,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,8,L10,3,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,9,L1,4,50,50,2021-12-13 21:23:42.527453
wsbp35yzs5o,man,24,16,60to80k,4,80,20,10,L5,3,50,50,2021-12-13 21:23:42.527453
hsaf35yza3e,woman,62,14,40to60K,4,95,5,1,G11,4,50,50,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,2,L5,4,100,0,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,3,L1,4,50,50,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,4,L11,3,65,35,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,5,L2,3,50,50,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,6,G9,2,70,30,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,7,G1,3,50,50,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,8,L10,4,15,85,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,9,G2,3,50,50,2021-12-13 21:18:21.960084
hsaf35yza3e,woman,62,14,40to60K,4,95,5,10,G5,2,20,80,2021-12-13 21:18:21.960084
qx3j35yz6uy,man,28,16,80to100k,3,95,5,1,L11,1,48,52,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,2,L10,2,7,93,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,3,L5,0,50,50,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,4,G1,0,50,50,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,5,G9,3,50,50,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,6,L2,3,19,81,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,7,G5,4,50,50,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,8,G11,4,50,50,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,9,L1,4,50,50,2021-12-13 21:15:44.389359
qx3j35yz6uy,man,28,16,80to100k,3,95,5,10,G2,2,30,70,2021-12-13 21:15:44.389359
p1sk35yzvfl,man,36,16,80to100k,4,100,0,1,L10,1,50,50,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,2,L2,1,50,50,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,3,G1,2,50,50,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,4,G5,4,50,50,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,5,G9,3,77,23,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,6,L11,4,93,7,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,7,L1,1,15,85,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,8,G11,1,50,50,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,9,L5,2,58,42,2021-12-13 21:04:55.613838
p1sk35yzvfl,man,36,16,80to100k,4,100,0,10,G2,2,69,31,2021-12-13 21:04:55.613838
rtaj35yza7o,woman,32,12,<20k,4,100,0,1,G2,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,2,L1,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,3,G9,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,4,G5,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,5,L10,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,6,G1,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,7,L11,0,76,24,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,8,L5,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,9,G11,0,50,50,2021-12-13 21:05:01.910328
rtaj35yza7o,woman,32,12,<20k,4,100,0,10,L2,0,50,50,2021-12-13 21:05:01.910328
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,1,G2,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,2,G11,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,3,L10,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,4,L1,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,5,L2,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,6,L5,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,7,G9,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,8,G1,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,9,L11,4,50,50,2021-12-13 21:35:39.883644
480p35yzm9v,man,50,masters degree,80to100k,4,50,50,10,G5,4,50,50,2021-12-13 21:35:39.883644
lorz35yzx4l,man,35,16,60to80k,3,80,20,1,L5,0,75,25,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,2,G1,0,50,50,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,3,G11,0,50,50,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,4,G9,0,50,50,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,5,G2,4,0,100,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,6,L10,1,25,75,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,7,L11,0,60,40,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,8,G5,0,25,75,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,9,L2,4,100,0,2021-12-13 21:35:50.948409
lorz35yzx4l,man,35,16,60to80k,3,80,20,10,L1,0,50,50,2021-12-13 21:35:50.948409
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,1,G5,2,50,50,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,2,G2,3,59,41,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,3,L1,1,28,72,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,4,L11,3,83,17,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,5,G9,3,50,50,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,6,L2,3,48,52,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,7,G11,3,79,21,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,8,L5,2,61,39,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,9,G1,3,79,21,2021-12-13 21:30:28.830020
s4wb35yzsvr,man,42,BA,60to80k,4,99,1,10,L10,2,48,52,2021-12-13 21:30:28.830020
yokh35yzm7s,woman,33,15,20to40k,1,76,24,1,L2,1,61,39,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,2,L5,1,48,52,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,3,G1,1,53,47,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,4,G9,1,67,33,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,5,G2,1,38,62,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,6,G11,1,44,56,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,7,L1,1,47,53,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,8,L11,1,52,48,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,9,L10,1,51,49,2021-12-13 21:31:56.870538
yokh35yzm7s,woman,33,15,20to40k,1,76,24,10,G5,0,49,51,2021-12-13 21:31:56.870538
n7cw35yzks7,man,38,16,>100k,3,90,10,1,L2,2,25,75,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,2,G5,0,0,100,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,3,L11,4,100,0,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,4,L10,4,50,50,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,5,G1,4,50,50,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,6,G9,2,80,20,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,7,L5,4,50,50,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,8,G2,4,20,80,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,9,L1,4,100,0,2021-12-13 21:04:09.287162
n7cw35yzks7,man,38,16,>100k,3,90,10,10,G11,4,50,50,2021-12-13 21:04:09.287162
ehen35yzcau,man,73,18,>100k,4,80,20,1,L2,2,50,50,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,2,G5,3,50,50,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,3,L1,3,60,40,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,4,G11,3,10,90,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,5,G2,3,50,50,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,6,L5,3,50,50,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,7,G1,3,50,50,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,8,G9,2,50,50,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,9,L10,3,65,35,2021-12-13 21:10:39.971078
ehen35yzcau,man,73,18,>100k,4,80,20,10,L11,3,70,30,2021-12-13 21:10:39.971078
5b4d35yzf3u,man,57,8,<20k,4,97,3,1,L2,4,52,48,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,2,G1,4,51,49,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,3,L10,4,50,50,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,4,G5,4,51,49,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,5,L11,4,95,5,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,6,G11,4,51,49,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,7,G2,4,51,49,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,8,L5,4,49,51,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,9,L1,4,50,50,2021-12-13 21:05:36.120936
5b4d35yzf3u,man,57,8,<20k,4,97,3,10,G9,3,98,2,2021-12-13 21:05:36.120936
gkya35yzr36,man,49,16,40to60K,3,92,8,1,L1,0,50,50,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,2,L5,0,50,50,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,3,L2,2,5,95,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,4,L10,0,50,50,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,5,G11,0,50,50,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,6,G1,0,50,50,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,7,G9,0,50,50,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,8,G2,1,25,75,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,9,G5,0,50,50,2021-12-13 21:06:20.588913
gkya35yzr36,man,49,16,40to60K,3,92,8,10,L11,0,65,35,2021-12-13 21:06:20.588913
1vtp35yzab7,man,39,16,40to60K,3,80,20,1,G5,2,50,50,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,2,L10,2,20,80,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,3,G2,2,42,58,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,4,L1,3,50,50,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,5,L5,2,50,50,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,6,L11,3,68,32,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,7,G9,2,46,54,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,8,L2,2,65,35,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,9,G11,3,52,48,2021-12-13 21:05:26.725775
1vtp35yzab7,man,39,16,40to60K,3,80,20,10,G1,2,50,50,2021-12-13 21:05:26.725775
ctkg35yzu4c,woman,60,18,>100k,3,89,11,1,G1,1,58,42,2021-12-13 21:12:47.534903
